Well_Name,Depth,GR,RESD,RESS,RHOB,NEUTRON,Vshale,PHIE,Sw,PERM
Well-07,2526,108.2365,2.8191,2.9305,2.4931,0.3252,0.7216,0.0273,1,0
Well-07,2526.5,114.5641,2.8461,2.9635,2.4883,0.3618,0.8031,0.0234,1,0
Well-07,2527,119.1592,2.837,2.9896,2.4546,0.3825,0.8455,0.0337,1,0
Well-07,2527.5,113.4418,2.8085,2.9867,2.4439,0.3763,0.793,0.0471,1,0
Well-07,2528,110.1745,2.7892,2.9601,2.4379,0.3618,0.7631,0.0516,1,0
Well-07,2528.5,107.8693,2.7453,2.9176,2.4277,0.3701,0.7419,0.0625,1,0
Well-07,2529,111.6375,2.7039,2.8621,2.4144,0.385,0.7765,0.065,1,0
Well-07,2529.5,116.0152,2.6674,2.8263,2.4042,0.3997,0.8167,0.0651,1,0
Well-07,2530,123.0347,2.7087,2.8688,2.4117,0.4074,0.8557,0.0561,1,0
Well-07,2530.5,123.2733,2.7172,2.8925,2.4381,0.3954,0.8673,0.0395,1,0
Well-07,2531,124.2855,2.7228,2.8977,2.4564,0.3923,0.8682,0.031,1,0
Well-07,2531.5,121.7383,2.8049,2.9898,2.4502,0.3974,0.8692,0.0347,1,0
Well-07,2532,114.6231,2.809,2.9878,2.4305,0.3991,0.8039,0.0565,1,0
Well-07,2532.5,111.5593,3.0556,3.2446,2.434,0.3826,0.7758,0.0564,1,0
Well-07,2533,108.2341,3.5034,3.7039,2.4706,0.3539,0.7453,0.0402,1,0
Well-07,2533.5,111.9372,3.9828,4.1925,2.5046,0.3318,0.7379,0.022,1,0
Well-07,2534,103.4685,4.273,4.4678,2.512,0.321,0.7015,0.0233,1,0
Well-07,2534.5,103.3565,4.8358,5.0406,2.5036,0.312,0.6883,0.0257,1,0
Well-07,2535,102.968,5.0754,5.3035,2.4953,0.3033,0.6664,0.03,1,0
Well-07,2535.5,106.357,4.9437,5.1938,2.4881,0.2962,0.6485,0.0336,1,0
Well-07,2536,105.0381,4.9649,5.2946,2.4811,0.2891,0.6154,0.0407,1,0
Well-07,2536.5,98.8805,4.3825,4.782,2.484,0.2805,0.5911,0.0415,1,0
Well-07,2537,94.553,4.3971,4.8486,2.4868,0.2718,0.5668,0.0423,1,0
Well-07,2537.5,95.3759,4.432,4.9684,2.5046,0.2694,0.5804,0.0317,1,0
Well-07,2538,98.8545,4.4363,5.0387,2.5186,0.2667,0.5737,0.0273,1,0
Well-07,2538.5,108.9659,4.4368,5.0638,2.5253,0.2836,0.6164,0.0226,1,0
Well-07,2539,107.9149,5.132,5.8607,2.5095,0.3024,0.6136,0.0299,1,0
Well-07,2539.5,105.7228,4.7338,5.5216,2.4919,0.3,0.5995,0.0384,1,0
Well-07,2540,101.2317,6.6438,7.4086,2.5031,0.2782,0.5706,0.0317,1,0
Well-07,2540.5,97.7843,19.4226,20.9919,2.5219,0.2533,0.5265,0.0245,1,0
Well-07,2541,90.1998,22.8988,22.403,2.5273,0.2332,0.4768,0.0255,1,0
Well-07,2541.5,80.7848,31.2768,33.3771,2.5263,0.2091,0.4066,0.0319,1,0
Well-07,2542,73.625,31.9943,33.9683,2.5162,0.1685,0.2702,0.0504,1,0
Well-07,2542.5,87.2247,32.236,34.2622,2.5024,0.1338,0.1464,0.0697,0.9407,0
Well-07,2543,105.0746,32.3133,34.3019,2.5067,0.1101,0.0804,0.0733,0.8934,0
Well-07,2543.5,122.2759,37.2804,43.2543,2.5318,0.0938,0.0646,0.0605,1,0
Well-07,2544,126.3888,43.0946,48.3472,2.4992,0.1455,0.1775,0.0686,0.8275,0
Well-07,2544.5,122.894,26.6417,32.2109,2.4236,0.247,0.3831,0.0922,0.7825,0
Well-07,2545,124.9452,6.8969,8.2631,2.36,0.3454,0.5798,0.1098,1,0
Well-07,2545.5,129.2401,2.7348,3.3778,2.352,0.3749,0.6547,0.107,1,0
Well-07,2546,137.6723,2.3812,2.9387,2.38,0.3555,0.6427,0.0922,1,0
Well-07,2546.5,133.5558,2.4269,3.0168,2.4367,0.3014,0.5615,0.0678,1,0
Well-07,2547,122.5045,3.2626,4.2466,2.5015,0.2417,0.4722,0.0397,1,0
Well-07,2547.5,101.7424,6.3969,7.2749,2.553,0.2149,0.4316,0.02,1,0
Well-07,2548,104.7962,2.7778,3.0214,2.5469,0.2289,0.4661,0.02,1,0
Well-07,2548.5,115.5501,3.4397,3.6325,2.5049,0.2677,0.5548,0.0298,1,0
Well-07,2549,126.1448,5.9253,6.1362,2.4306,0.3266,0.6297,0.0645,1,0
Well-07,2549.5,126.1046,6.5959,6.7597,2.3911,0.3721,0.7,0.0801,1,0
Well-07,2550,130.4653,7.0776,7.2607,2.383,0.3957,0.7495,0.0797,1,0
Well-07,2550.5,138.1136,8.3917,8.4368,2.4375,0.3575,0.7254,0.051,1,0
Well-07,2551,137.652,9.6475,9.3088,2.5073,0.3118,0.6681,0.0208,1,0
Well-07,2551.5,130.9937,5.2586,4.9099,2.5766,0.2648,0.5547,0.0068,1,0
Well-07,2552,123.368,7.0606,5.6413,2.5728,0.259,0.5406,0.0078,1,0
Well-07,2552.5,109.5202,14.2418,10.6778,2.4885,0.2779,0.5645,0.0381,1,0
Well-07,2553,94.0757,9.7292,8.1543,2.4697,0.1999,0.3027,0.0738,1,0
Well-07,2553.5,81.6906,9.1959,7.7454,2.5248,0.145,0.2106,0.051,1,0
Well-07,2554,84.616,8.3077,7.0652,2.546,0.1417,0.2292,0.0372,1,0
Well-07,2554.5,104.7449,8.2217,6.9942,2.4308,0.1504,0.1002,0.1149,1,0
Well-07,2555,129.9673,6.0184,5.2537,2.2838,0.1978,0.0455,0.203,0.7474,0
Well-07,2555.5,146.5944,4.1654,3.7067,2.2512,0.3277,0.3891,0.1909,0.9556,0
Well-07,2556,150.3499,3.2007,2.8743,2.2971,0.3935,0.6281,0.1413,1,0
Well-07,2556.5,138.2793,3.3535,3.1173,2.3295,0.3864,0.6535,0.1201,1,0
Well-07,2557,137.3701,3.2135,3.1317,2.3637,0.3783,0.6789,0.0978,1,0
Well-07,2557.5,132.2485,3.0845,3.0926,2.4069,0.3737,0.7254,0.0685,1,0
Well-07,2558,136.297,3.1201,3.2186,2.4561,0.3528,0.7384,0.0392,1,0
Well-07,2558.5,131.5189,3.03,3.1547,2.478,0.3494,0.7575,0.0253,1,0
Well-07,2559,130.162,3.0386,3.1174,2.4832,0.3548,0.7567,0.0255,1,0
Well-07,2559.5,125.1922,2.837,2.9537,2.4717,0.3597,0.7247,0.0388,1,0
Well-07,2560,127.5193,2.8516,2.9852,2.4598,0.3745,0.7397,0.0445,1,0
Well-07,2560.5,125.3938,2.8549,3.0184,2.4385,0.4121,0.726,0.0708,1,0
Well-07,2561,130.0881,2.7847,2.9618,2.3987,0.4339,0.7562,0.0812,1,0
Well-07,2561.5,127.1912,2.8547,3.0432,2.379,0.4266,0.7376,0.0917,1,0
Well-07,2562,122.2611,2.7501,2.9595,2.3698,0.4137,0.7059,0.099,1,0
Well-07,2562.5,121.3989,2.9024,3.1452,2.3726,0.3944,0.7003,0.094,1,0
Well-07,2563,123.3087,3.5456,3.8346,2.4042,0.3627,0.6919,0.0734,1,0
Well-07,2563.5,126.1861,3.8786,4.1388,2.4476,0.326,0.6539,0.0525,1,0
Well-07,2564,122.945,3.9829,4.108,2.5107,0.2982,0.6371,0.0217,1,0
Well-07,2564.5,120.8002,4.8562,4.8378,2.5419,0.2867,0.6089,0.0131,1,0
Well-07,2565,129.3186,6.9948,6.8435,2.539,0.2808,0.5942,0.015,1,0
Well-07,2565.5,121.4786,10.2546,9.8634,2.5419,0.2512,0.5212,0.0185,1,0
Well-07,2566,124.7353,17.0674,16.0632,2.5555,0.2006,0.3964,0.0211,1,0
Well-07,2566.5,119.1112,24.4169,22.8257,2.577,0.1476,0.2654,0.0213,1,0
Well-07,2567,122.3977,26.0165,24.1452,2.6054,0.1084,0.1687,0.018,1,0
Well-07,2567.5,118.8241,14.0532,13.4388,2.6325,0.0939,0.1329,0.0126,1,0
Well-07,2568,117.9333,4.4113,4.4998,2.6484,0.112,0.1777,0.0066,1,0
Well-07,2568.5,117.6673,3.9448,4.149,2.6511,0.1658,0.3105,0.0028,1,0
Well-07,2569,120.2159,4.1891,4.5472,2.6176,0.2335,0.4776,0.0041,1,0
Well-07,2569.5,120.3797,4.2639,4.6676,2.5701,0.2853,0.7159,0.0152,1,0
Well-07,2570,121.6297,3.8721,4.2751,2.5309,0.2883,0.7246,0.0259,1,0
Well-07,2570.5,116.5777,3.508,3.8379,2.5254,0.2749,0.6853,0.0297,1,0
Well-07,2571,119.8183,3.3059,3.5856,2.5287,0.2766,0.6903,0.0283,1,0
Well-07,2571.5,118.6726,3.3918,3.6488,2.5298,0.2896,0.7283,0.0261,1,0
Well-07,2572,124.3194,3.3888,3.6338,2.5171,0.2979,0.7526,0.0297,1,0
Well-07,2572.5,121.2104,3.211,3.4404,2.5095,0.3018,0.7639,0.032,1,0
Well-07,2573,126.6308,3.0672,3.2981,2.5084,0.31,0.7879,0.0313,1,0
Well-07,2573.5,122.584,3.2571,3.5133,2.4948,0.3253,0.8315,0.0344,1,0
Well-07,2574,123.7807,3.5455,3.8331,2.4795,0.3417,0.8498,0.0428,1,0
Well-07,2574.5,122.3697,3.408,3.7013,2.478,0.3448,0.8368,0.0464,1,0
Well-07,2575,123.0689,3.2982,3.5157,2.4916,0.3261,0.831,0.0361,1,0
Well-07,2575.5,120.5304,3.2932,3.4829,2.5199,0.3318,0.8197,0.0294,1,0
Well-07,2576,122.6548,4.2012,4.43,2.5283,0.3232,0.8262,0.0217,1,0
Well-07,2576.5,123.114,3.9729,4.1524,2.5306,0.319,0.814,0.0214,1,0
Well-07,2577,120.8354,3.9299,4.0962,2.5296,0.3173,0.8091,0.0221,1,0
Well-07,2577.5,115.4491,3.9216,4.0907,2.5227,0.3113,0.7727,0.029,1,0
Well-07,2578,113.3966,3.8396,3.9891,2.515,0.3141,0.7537,0.0363,1,0
Well-07,2578.5,114.2965,3.611,3.7536,2.5309,0.3119,0.762,0.0281,1,0
Well-07,2579,117.6444,3.3463,3.4795,2.573,0.3084,0.7832,0.0146,1,0
Well-07,2579.5,116.074,3.2889,3.4253,2.5278,0.3217,0.7785,0.0316,1,0
Well-07,2580,121.5488,3.2843,3.4119,2.4378,0.3407,0.7888,0.0701,1,0
Well-07,2580.5,117.4423,3.2264,3.3823,2.4303,0.3502,0.7911,0.0755,1,0
Well-07,2581,127.9315,3.0487,3.2199,2.4584,0.354,0.8642,0.0526,1,0
Well-07,2581.5,121.9309,3.0245,3.2169,2.4776,0.3449,0.8327,0.0474,1,0
Well-07,2582,130.4305,3.0447,3.257,2.4866,0.337,0.8604,0.0368,1,0
Well-07,2582.5,122.9473,3.0943,3.3304,2.5051,0.3218,0.8221,0.0308,1,0
Well-07,2583,119.0068,3.1304,3.3588,2.5157,0.3196,0.8056,0.0288,1,0
Well-07,2583.5,111.7566,3.1389,3.3632,2.5025,0.3078,0.7385,0.0415,1,0
Well-07,2584,109.0415,3.1265,3.3498,2.487,0.3339,0.7133,0.0632,1,0
Well-07,2584.5,110.8895,3.1982,3.4191,2.4925,0.3223,0.7305,0.0518,1,0
Well-07,2585,118.269,3.2548,3.475,2.5027,0.3026,0.7654,0.0346,1,0
Well-07,2585.5,117.3408,3.1692,3.3835,2.5097,0.2661,0.6457,0.0391,1,0
Well-07,2586,117.0984,3.4993,3.7383,2.4988,0.261,0.609,0.0479,1,0
Well-07,2586.5,112.8583,3.9689,4.2597,2.4098,0.2554,0.4381,0.111,1,0
Well-07,2587,114.6404,3.3924,3.6472,2.3243,0.2661,0.332,0.1676,1,0
Well-07,2587.5,116.098,2.9177,3.1272,2.2391,0.294,0.2885,0.2199,0.9903,0
Well-07,2588,112.2407,2.9759,3.2094,2.2464,0.3171,0.384,0.2094,1,0
Well-07,2588.5,108.6093,3.0065,3.2381,2.2553,0.3046,0.354,0.2062,1,0
Well-07,2589,114.9966,3.0342,3.2857,2.3033,0.2867,0.3705,0.1772,1,0
Well-07,2589.5,123.9892,3.2962,3.5904,2.3807,0.2874,0.5042,0.1233,1,0
Well-07,2590,127.7346,3.2594,3.5563,2.4472,0.2762,0.5763,0.0799,1,0
Well-07,2590.5,125.8524,3.2955,3.5886,2.4846,0.2857,0.6738,0.0515,1,0
Well-07,2591,119.2738,3.2149,3.4768,2.4849,0.3045,0.7421,0.0464,1,0
Well-07,2591.5,119.053,3.2992,3.5411,2.4834,0.3218,0.8022,0.0429,1,0
Well-07,2592,117.3971,3.122,3.3574,2.4961,0.3301,0.7907,0.0427,1,0
Well-07,2592.5,122.8355,3.0748,3.2922,2.5137,0.3237,0.8279,0.0272,1,0
Well-07,2593,122.5307,3.0658,3.2816,2.5251,0.3071,0.7793,0.0254,1,0
Well-07,2593.5,125.838,3.073,3.2957,2.5283,0.3015,0.7629,0.025,1,0
Well-07,2594,117.0576,3.0645,3.2854,2.528,0.3063,0.7771,0.0244,1,0
Well-07,2594.5,112.772,3.0746,3.2923,2.5092,0.3048,0.7479,0.0362,1,0
Well-07,2595,115.2974,3.0714,3.3002,2.4823,0.316,0.7713,0.0466,1,0
Well-07,2595.5,119.8649,3.0561,3.2858,2.4562,0.3165,0.7368,0.0633,1,0
Well-07,2596,127.5945,3.0847,3.3124,2.4548,0.3199,0.747,0.0633,1,0
Well-07,2596.5,119.4787,3.062,3.2868,2.4726,0.3207,0.7798,0.0508,1,0
Well-07,2597,122.1638,3.0686,3.2926,2.4967,0.3159,0.803,0.0353,1,0
Well-07,2597.5,116.8613,3.0781,3.3006,2.5186,0.3106,0.7858,0.028,1,0
Well-07,2598,115.8763,3.0841,3.3197,2.534,0.3025,0.7661,0.0227,1,0
Well-07,2598.5,107.5937,3.2681,3.5241,2.5519,0.2795,0.699,0.0197,1,0
Well-07,2599,102.6696,4.0987,4.3837,2.5599,0.2555,0.6289,0.0202,1,0
Well-07,2599.5,95.5387,8.0934,8.7027,2.5615,0.2434,0.5883,0.0222,1,0
Well-07,2600,91.6236,7.6205,8.1862,2.5541,0.2467,0.5521,0.0332,1,0
Well-07,2600.5,87.4922,4.0476,4.4428,2.547,0.2629,0.5138,0.0551,1,0
Well-07,2601,89.1734,4.0153,4.3959,2.5358,0.2741,0.5294,0.0608,1,0
Well-07,2601.5,90.5397,4.012,4.406,2.5241,0.2768,0.542,0.061,1,0
Well-07,2602,92.5289,3.6675,4.0316,2.5163,0.2719,0.5605,0.055,1,0
Well-07,2602.5,97.5123,3.685,4.0281,2.5161,0.2671,0.6066,0.0447,1,0
Well-07,2603,97.4299,3.6641,4.0351,2.5186,0.2653,0.6058,0.0432,1,0
Well-07,2603.5,101.6116,3.6753,4.0302,2.5195,0.2606,0.6425,0.0338,1,0
Well-07,2604,103.6236,3.6557,4.0087,2.527,0.2536,0.6233,0.0317,1,0
Well-07,2604.5,99.608,3.664,4.0304,2.5357,0.236,0.572,0.0306,1,0
Well-07,2605,94.4036,3.6519,4.0253,2.5422,0.2228,0.5334,0.0298,1,0
Well-07,2605.5,89.065,3.6565,4.0179,2.53,0.216,0.4993,0.0376,1,0
Well-07,2606,93.7517,3.6442,3.996,2.5208,0.2229,0.5085,0.0423,1,0
Well-07,2606.5,95.0587,3.6485,4.0023,2.5223,0.2268,0.525,0.0403,1,0
Well-07,2607,96.6481,3.635,3.9958,2.5282,0.2279,0.5393,0.0359,1,0
Well-07,2607.5,93.6562,3.6429,4.0016,2.5382,0.2308,0.5568,0.0303,1,0
Well-07,2608,90.3626,3.6139,3.9739,2.5454,0.2251,0.5401,0.0286,1,0
Well-07,2608.5,81.9824,3.6118,3.9709,2.5545,0.2122,0.4628,0.0352,1,0
Well-07,2609,78.5366,3.5934,3.9555,2.5496,0.1891,0.4309,0.0315,1,0
Well-07,2609.5,74.3189,3.5796,3.9291,2.5417,0.1714,0.3582,0.0402,1,0
Well-07,2610,74.0799,3.5802,3.9317,2.5312,0.1613,0.3039,0.0499,1,0
Well-07,2610.5,72.017,3.5863,3.9431,2.5376,0.1612,0.3147,0.0455,1,0
Well-07,2611,72.8633,3.5665,3.933,2.5451,0.1717,0.365,0.0378,1,0
Well-07,2611.5,72.1704,3.5731,3.9235,2.5491,0.195,0.3719,0.0472,1,0
Well-07,2612,74.8588,3.5711,3.9245,2.551,0.2037,0.3968,0.0457,1,0
Well-07,2612.5,72.058,3.5509,3.9004,2.5435,0.2065,0.3709,0.0546,1,0
Well-07,2613,82.1067,3.5389,3.8779,2.5317,0.2014,0.4493,0.04,1,0
Well-07,2613.5,82.247,3.5285,3.8868,2.5197,0.1986,0.4193,0.0489,1,0
Well-07,2614,97.3494,3.5534,3.9183,2.5148,0.1969,0.4045,0.0527,1,0
Well-07,2614.5,97.8743,3.5335,3.9,2.5251,0.2199,0.5051,0.04,1,0
Well-07,2615,105.2538,3.5346,3.899,2.5271,0.2568,0.6325,0.0313,1,0
Well-07,2615.5,113.0183,3.5344,3.879,2.5087,0.2945,0.7425,0.0333,1,0
Well-07,2616,113.517,3.5355,3.9006,2.4969,0.2876,0.7017,0.0425,1,0
Well-07,2616.5,112.7061,3.5266,3.892,2.4863,0.274,0.6346,0.0533,1,0
Well-07,2617,104.1562,3.5264,3.8794,2.4963,0.2607,0.6033,0.0498,1,0
Well-07,2617.5,100.4983,3.5083,3.8562,2.4975,0.2506,0.5692,0.0515,1,0
Well-07,2618,98.743,3.5187,3.8709,2.5065,0.2403,0.5473,0.0478,1,0
Well-07,2618.5,94.4043,3.5125,3.8793,2.5128,0.224,0.4989,0.0475,1,0
Well-07,2619,91.18,3.5157,3.8813,2.5113,0.2196,0.4805,0.0496,1,0
Well-07,2619.5,91.0266,3.5191,3.908,2.5133,0.2192,0.4827,0.0483,1,0
Well-07,2620,92.6659,3.5032,3.872,2.4938,0.25,0.5608,0.0542,1,0
Well-07,2620.5,106.78,3.5166,3.9101,2.4405,0.3036,0.4945,0.0632,1,0
Well-07,2621,126.3965,3.4781,3.8498,2.3928,0.3468,0.5442,0.0848,1,0
Well-07,2621.5,151.085,3.6534,4.0979,2.3523,0.3614,0.5239,0.1109,1,0
Well-07,2622,173.6071,3.492,3.9787,2.3283,0.3736,0.5202,0.1253,1,0
Well-07,2622.5,177.2684,2.1024,2.4052,2.315,0.405,0.5748,0.1263,1,0
Well-07,2623,168.7992,1.8985,2.1649,2.3249,0.4458,0.6817,0.1069,1,0
Well-07,2623.5,155.5913,1.9332,2.205,2.3549,0.4599,0.7541,0.0802,1,0
Well-07,2624,146.0811,1.9836,2.2292,2.3878,0.4901,0.8672,0.0465,1,0
Well-07,2624.5,136.7055,2.0443,2.2786,2.4227,0.4877,0.9079,0.0212,1,0
Well-07,2625,139.6295,2.1218,2.3516,2.4486,0.4892,0.9181,0.0088,1,0
Well-07,2625.5,128.8407,2.2622,2.4837,2.4458,0.4601,0.865,0.0149,1,0
Well-07,2626,127.8389,2.6003,2.8106,2.4534,0.4434,0.8346,0.0148,1,0
Well-07,2626.5,129.6136,2.6614,2.8201,2.4649,0.4168,0.7862,0.0149,1,0
Well-07,2627,138.9878,2.6708,2.7946,2.4792,0.3919,0.7408,0.0137,1,0
Well-07,2627.5,139.6762,2.6164,2.717,2.4641,0.3903,0.7379,0.0192,1,0
Well-07,2628,131.1199,2.5983,2.6627,2.4488,0.4188,0.7841,0.0221,1,0
Well-07,2628.5,130.6332,2.5726,2.6038,2.4042,0.4367,0.7661,0.05,1,0
Well-07,2629,135.1396,2.7827,2.8096,2.3674,0.4101,0.6561,0.0854,1,0
Well-07,2629.5,138.7237,3.2695,3.282,2.3669,0.3792,0.5842,0.0948,1,0
Well-07,2630,141.7706,3.3207,3.3087,2.434,0.3266,0.5493,0.0602,1,0
Well-07,2630.5,138.5104,3.7271,3.6854,2.4603,0.3227,0.5734,0.0419,1,0
Well-07,2631,135.1779,3.95,3.8407,2.4806,0.3195,0.5918,0.0278,1,0
Well-07,2631.5,140.7818,3.4603,3.3611,2.4715,0.3205,0.5826,0.0342,1,0
Well-07,2632,146.295,3.3724,3.2507,2.4577,0.3236,0.5724,0.0435,1,0
Well-07,2632.5,143.0599,3.4504,3.3678,2.4335,0.331,0.5603,0.0591,1,0
Well-07,2633,135.6422,3.4285,3.3914,2.419,0.3431,0.5703,0.0663,1,0
Well-07,2633.5,141.0239,3.3967,3.3635,2.4226,0.3493,0.5895,0.0617,1,0
Well-07,2634,142.7693,3.0321,3.0223,2.4262,0.3475,0.59,0.0596,1,0
Well-07,2634.5,137.7506,2.6963,2.707,2.416,0.3559,0.5959,0.0648,1,0
Well-07,2635,128.891,2.716,2.7685,2.4137,0.3572,0.5957,0.0662,1,0
Well-07,2635.5,124.0317,2.7901,2.8669,2.4263,0.3544,0.6059,0.0576,1,0
Well-07,2636,122.7506,3.0321,3.1224,2.4383,0.3605,0.636,0.0468,1,0
Well-07,2636.5,135.2307,2.9567,3.0775,2.4371,0.3861,0.6932,0.0403,1,0
Well-07,2637,137.651,3.0071,3.1108,2.4526,0.3993,0.7443,0.0249,1,0
Well-07,2637.5,144.3931,3.0596,3.1901,2.453,0.3979,0.7415,0.025,1,0
Well-07,2638,131.0288,3.2422,3.3651,2.4487,0.402,0.7453,0.027,1,0
Well-07,2638.5,126.5418,3.149,3.2837,2.4453,0.4027,0.7425,0.0293,1,0
Well-07,2639,130.216,3.2094,3.3036,2.4439,0.3957,0.7244,0.0325,1,0
Well-07,2639.5,136.1158,3.1196,3.2417,2.4425,0.3886,0.7063,0.0356,1,0
Well-07,2640,141.5382,2.9983,3.1263,2.4457,0.3835,0.6987,0.0347,1,0
Well-07,2640.5,132.3946,3.0124,3.1562,2.4557,0.381,0.7064,0.0279,1,0
Well-07,2641,128.4533,3.0086,3.1739,2.4652,0.3744,0.7036,0.0228,1,0
Well-07,2641.5,121.1793,2.9007,3.0713,2.4743,0.3659,0.6934,0.0193,1,0
Well-07,2642,122.5693,2.7689,2.9227,2.4711,0.368,0.6966,0.0203,1,0
Well-07,2642.5,117.6588,2.8023,2.9419,2.4603,0.3733,0.6947,0.0267,1,0
Well-07,2643,129.086,2.9425,3.0864,2.4305,0.3869,0.6865,0.045,1,0
Well-07,2643.5,131.5879,2.7438,2.9057,2.4155,0.3994,0.6953,0.0526,1,0
Well-07,2644,128.0842,2.9429,3.1168,2.4148,0.4232,0.7491,0.0461,1,0
Well-07,2644.5,123.239,2.8323,3.0049,2.4166,0.4381,0.7858,0.0404,1,0
Well-07,2645,127.6707,2.7956,2.9451,2.4078,0.4325,0.7611,0.0486,1,0
Well-07,2645.5,133.4855,2.8211,3.0022,2.4021,0.406,0.6928,0.0606,1,0
Well-07,2646,134.1834,2.7984,2.9395,2.4025,0.3771,0.6268,0.0688,1,0
Well-07,2646.5,125.3288,2.7166,2.8432,2.4247,0.3703,0.6405,0.0541,1,0
Well-07,2647,122.8347,2.7483,2.8911,2.4405,0.4015,0.7334,0.0333,1,0
Well-07,2647.5,128.1707,2.8166,2.9476,2.4263,0.4037,0.7321,0.0362,1,0
Well-07,2648,135.7482,2.9172,3.0523,2.408,0.4071,0.7153,0.049,1,0
Well-07,2648.5,142.9786,3.2425,3.4097,2.379,0.3749,0.6009,0.0811,1,0
Well-07,2649,142.3329,3.0857,3.2209,2.3321,0.3619,0.507,0.1209,1,0
Well-07,2649.5,139.6778,2.8053,2.9329,2.2846,0.385,0.4972,0.1499,1,0
Well-07,2650,135.1017,2.8505,2.9773,2.2782,0.423,0.5774,0.143,1,0
Well-07,2650.5,133.6664,2.8123,2.9448,2.3221,0.4339,0.6621,0.106,1,0
Well-07,2651,126.6209,2.7799,2.9287,2.3685,0.4153,0.6814,0.0764,1,0
Well-07,2651.5,120.6064,2.7511,2.9191,2.3718,0.4019,0.6543,0.0782,1,0
Well-07,2652,121.4219,2.7831,2.9616,2.3891,0.4028,0.6797,0.0647,1,0
Well-07,2652.5,123.8099,2.7641,2.9482,2.4154,0.407,0.7252,0.0434,1,0
Well-07,2653,125.1612,2.7128,2.9054,2.4305,0.4076,0.7468,0.0317,1,0
Well-07,2653.5,123.1347,2.6388,2.8099,2.4119,0.4059,0.7178,0.0464,1,0
Well-07,2654,123.0771,2.657,2.829,2.4079,0.4126,0.7281,0.0473,1,0
Well-07,2654.5,124.7528,2.7505,2.9304,2.409,0.3991,0.698,0.0507,1,0
Well-07,2655,121.5446,2.6937,2.888,2.4106,0.3974,0.6961,0.05,1,0
Well-07,2655.5,119.294,2.787,2.9946,2.412,0.4033,0.7118,0.0471,1,0
Well-07,2656,118.1553,2.7991,3.0381,2.406,0.4225,0.7487,0.0456,1,0
Well-07,2656.5,125.5154,2.8574,3.1022,2.3847,0.4188,0.7113,0.063,1,0
Well-07,2657,130.113,2.9184,3.173,2.351,0.3995,0.6207,0.0947,1,0
Well-07,2657.5,127.215,2.8684,3.0921,2.3319,0.3892,0.5707,0.1126,1,0
Well-07,2658,127.5804,2.6767,2.8916,2.3314,0.392,0.5766,0.1121,1,0
Well-07,2658.5,123.5972,2.717,2.9417,2.3864,0.3873,0.6397,0.0717,1,0
Well-07,2659,127.2099,2.8116,3.0387,2.4226,0.3766,0.6636,0.0474,1,0
Well-07,2659.5,126.697,2.8214,3.043,2.4106,0.4,0.7024,0.0492,1,0
Well-07,2660,130.2599,2.8064,3.0282,2.4227,0.4034,0.7266,0.0389,1,0
Well-07,2660.5,126.5982,2.9471,3.17,2.4303,0.4014,0.7321,0.0339,1,0
Well-07,2661,124.4001,2.8336,3.0491,2.4084,0.4011,0.7018,0.0506,1,0
Well-07,2661.5,119.6113,2.8154,3.0158,2.4061,0.4131,0.7268,0.0485,1,0
Well-07,2662,124.358,2.7879,3.0103,2.4422,0.4124,0.7599,0.0254,1,0
Well-07,2662.5,126.2973,2.7151,2.9305,2.4429,0.401,0.7396,0.0269,1,0
Well-07,2663,125.3146,2.7546,2.9896,2.4176,0.4013,0.7148,0.0435,1,0
Well-07,2663.5,125.4996,2.8545,3.0915,2.3867,0.4219,0.7212,0.0605,1,0
Well-07,2664,128.4996,2.8944,3.1394,2.3863,0.4026,0.6756,0.0669,1,0
Well-07,2664.5,122.82,2.9143,3.1613,2.3734,0.3828,0.6117,0.083,1,0
Well-07,2665,122.9795,2.7408,3.0058,2.3977,0.3994,0.6834,0.0592,1,0
Well-07,2665.5,123.2647,2.6373,2.8858,2.4171,0.4326,0.7872,0.0341,1,0
Well-07,2666,130.4686,2.713,2.9804,2.4202,0.4506,0.8279,0.0275,1,0
Well-07,2666.5,125.6104,2.76,3.0569,2.4129,0.4443,0.8092,0.0334,1,0
Well-07,2667,119.2187,2.6802,2.9733,2.4027,0.4415,0.7888,0.0421,1,0
Well-07,2667.5,115.4275,2.6442,2.9267,2.3843,0.4481,0.7794,0.054,1,0
Well-07,2668,114.1558,2.6683,2.9295,2.3755,0.4542,0.7818,0.0588,1,0
Well-07,2668.5,115.38,2.7053,2.9781,2.3757,0.46,0.7957,0.0567,1,0
Well-07,2669,114.6193,2.7155,3.0054,2.3757,0.447,0.7653,0.0609,1,0
Well-07,2669.5,114.1571,2.7498,3.0173,2.3756,0.4279,0.7202,0.0671,1,0
Well-07,2670,109.3815,2.7398,3.0135,2.3606,0.4118,0.6623,0.0836,1,0
Well-07,2670.5,101.9644,2.7725,3.0213,2.3564,0.4159,0.6664,0.0855,1,0
Well-07,2671,98.2111,2.8414,3.1278,2.3638,0.4716,0.8068,0.0621,1,0
Well-07,2671.5,103.7331,2.7339,2.9906,2.3864,0.4984,0.9,0.0362,1,0
Well-07,2672,108.5282,2.7386,2.9972,2.4109,0.4947,0.9063,0.0236,1,0
Well-07,2672.5,104.2725,2.8338,3.0997,2.4246,0.4813,0.8826,0.0205,1,0
